0.7596
50.0,50.0
65.80209092786865,29.94802990381607
60.818752941116585,35.082332996297396
36.09481721769052,43.558673407161535
57.83037888357589,44.53770998691226
32.16086656079048,37.22106883627054
51.88646865848063,26.6450884841568
5.641675817177234,54.048773202683726
79.11953676893552,17.11086270505562
91.54302319204913,93.02537563925475
94.68375655218641,23.218580826527624
5.052452214722916,59.206496841143164
73.39340999150014,89.51411242952474
47.986194171393606,5.78995740590133
41.34818744937404,51.97835360465875
81.9102927913286,94.13340195375156
27.370426877873914,81.4096510243424
31.41428945726096,72.790344497543
16.568525698303034,22.21786713908663
7.685809680590758,25.442720145392975
21.223026289332047,30.393557361078145
1.2819647709486368,89.9733818326942
90.07607287506542,41.96069408940993
74.81972391327832,8.59281813609913
80.38381133363079,63.550036692442454
12.88190347829687,74.81096348567598
47.47066643019645,81.25381842198058
65.74586069404432,7.1645416598405625
12.77714676682237,65.20786572112019
51.685699706232924,34.24331333810066
42.90585305960103,22.357582970164277
8.13080828420322,96.59471475077139
54.074123700539104,93.03624657425524
63.67612896326359,91.83853181384606
29.889849760954394,27.82029126090429
29.477991538557813,57.23900372906593
90.14512969382886,61.68227534337973
94.13457656777783,84.55163310039055
16.752409727392294,12.502232191619655
87.92625385551156,17.06322808743942
7.004820677347215,44.56533694760604
65.23111193941536,66.51695920065885
91.33606860960681,8.02730528864021
9.990808508553787,6.011601232034998
73.23587276175884,75.4745253311947
35.57618406053305,93.41592120025427
93.08884314511171,32.99379506625958
26.287552392404578,91.28404172933674
45.08083520201176,90.86123443848379
8.409815235172939,83.312002228517
74.63738327137003,25.66393455148056
53.01712515974549,56.89809696961573
23.852049609698085,7.888251702994008
7.37874541848122,35.14132037857971
60.89292804082365,59.71301114560812
73.66200995859228,66.415184172502
67.00350182999156,82.87480739770254
50.56526995482575,72.7353290716241
38.080866077826855,60.58556178793777
41.94319964076561,13.32871264518488
